Index;Gender;Place;Location;Date;Type;Label
Usuario1945;Male;Playa Los Muertos;Occidente;2017-07;Family;5
Usuario479;Male;Islas Marietas;Centro;2015-07;Couple;5
Usuario66;Female;Bucerias Art Walk;Canada;2019-02;Couple;5
Usuario1421;Female;Islas Marietas;Peru;2018-02;Friends;5
Usuario1054;Female;Islas Marietas;Estados Unidos;2016-06;Alone;5
Usuario2226;Male;The Jazz Foundation;Panama;2018-09;Family;5
Usuario204;Male;Galerias Vallarta;Occidente;2019-12;Couple;5
Usuario1621;Female;Playa Destiladeras;Argentina;2015-02;Friends;5
Usuario1135;Female;Islas Marietas;Noreste;2015-08;Family;5
Usuario1422;Female;Islas Marietas;Peru;2015-04;Friends;5
Usuario524;Male;Islas Marietas;Centro;2015-05;Family;5
Usuario23;Male;Bahia de Matanchen;Occidente;2019-01;Family;5
Usuario620;Female;Islas Marietas;Centro;2019-01;Family;5
Usuario1187;Female;Islas Marietas;Noroeste;2016-08;Family;5
Usuario714;Female;Islas Marietas;Centro;2015-10;Family;5
Usuario344;Male;Islas Marietas;Canada;2016-04;Family;5
Usuario1527;Female;Manantial La Tovara;Estados Unidos;2017-02;Couple;5
Usuario37;Male;Bucerias Art Walk;Canada;2015-01;Couple;5
Usuario1254;Male;Islas Marietas;Occidente;2015-03;Friends;5
Usuario2088;Male;The Jazz Foundation;Chile;2017-02;Couple;5
Usuario1512;Male;Manantial La Tovara;Centro;2014-04;Alone;5
Usuario1133;Female;Islas Marietas;Noreste;2016-06;Family;5
Usuario2176;Female;The Jazz Foundation;Noroeste;2018-10;Family;5
Usuario1306;Male;Islas Marietas;Occidente;2014-06;Couple;5
Usuario1700;Male;Playa Destiladeras;Occidente;2012-06;Couple;5
Usuario461;Female;Islas Marietas;Canada;2017-02;Friends;5
Usuario1729;Female;Playa Destiladeras;Occidente;2015-11;Friends;5
Usuario1325;Female;Islas Marietas;Occidente;2013-11;Family;5
Usuario1064;Female;Islas Marietas;Estados Unidos;2015-05;Friends;5
Usuario1916;Female;Playa Los Muertos;Noroeste;2016-08;Family;5
Usuario951;Female;Islas Marietas;Estados Unidos;2015-06;Friends;5
Usuario1544;Male;Manantial La Tovara;Occidente;2015-10;Family;5
Usuario1384;Female;Islas Marietas;Occidente;2014-06;Friends;5
Usuario539;Male;Islas Marietas;Centro;2015-06;Friends;5
Usuario40;Male;Bucerias Art Walk;Canada;2017-01;Family;5
Usuario904;Female;Islas Marietas;Estados Unidos;2014-01;Alone;5
Usuario2150;Female;The Jazz Foundation;Estados Unidos;2014-04;Family;5
Usuario571;Male;Islas Marietas;Centro;2016-05;Family;5
Usuario1695;Male;Playa Destiladeras;Occidente;2018-08;Family;5
Usuario710;Female;Islas Marietas;Centro;2016-05;Couple;5
Usuario1477;Female;Islas Marietas;Sureste;2018-07;Friends;5
Usuario655;Female;Islas Marietas;Centro;2013-09;Family;5
Usuario1412;Female;Islas Marietas;Occidente;2014-09;Friends;5
Usuario284;Male;Islas Marietas;Argentina;2014-12;Business;5
Usuario1571;Female;Manantial La Tovara;Occidente;2013-02;Family;5
Usuario2000;Male;Splash Water Park;Noroeste;2018-04;Couple;5
Usuario193;Female;Galerias Vallarta;Estados Unidos;2015-03;Couple;5
Usuario638;Female;Islas Marietas;Centro;2015-09;Family;5
Usuario933;Female;Islas Marietas;Estados Unidos;2015-10;Friends;5
Usuario270;Female;Isla de Coral;Occidente;2018-08;Family;5
Usuario1852;Female;Playa Los Muertos;Estados Unidos;2016-07;Friends;5
Usuario1935;Male;Playa Los Muertos;Occidente;2019-03;Friends;5
Usuario2013;Male;Splash Water Park;Occidente;2016-08;Family;5
Usuario1554;Male;Manantial La Tovara;Occidente;2016-02;Couple;5
Usuario2007;Male;Splash Water Park;Occidente;2017-04;Family;5
Usuario1755;Male;Playa El Anclote;Occidente;2018-01;Friends;4
Usuario410;Female;Islas Marietas;Canada;2015-12;Friends;4
Usuario992;Female;Islas Marietas;Estados Unidos;2014-08;Family;4
Usuario1859;Female;Playa Los Muertos;Estados Unidos;2017-03;Family;4
Usuario1904;Male;Playa Los Muertos;Noreste;2018-03;Friends;4
Usuario2017;Male;Splash Water Park;Occidente;2016-07;Couple;4
Usuario32;Male;Bucerias Art Walk;Canada;2017-02;Friends;4
Usuario1036;Female;Islas Marietas;Estados Unidos;2014-04;Couple;4
Usuario915;Female;Islas Marietas;Estados Unidos;;Couple;4
Usuario1210;Male;Islas Marietas;Nueva Zelanda;2016-10;Couple;4
Usuario2202;Female;The Jazz Foundation;Occidente;2017-04;Friends;4
Usuario1046;Female;Islas Marietas;Estados Unidos;2016-08;Family;4
Usuario230;Female;Galerias Vallarta;Peru;2016-05;Family;4
Usuario964;Female;Islas Marietas;Estados Unidos;2014-12;Family;4
Usuario1128;Female;Islas Marietas;Noreste;2015-07;Family;4
Usuario724;Male;Islas Marietas;Chile;2014-03;Couple;4
Usuario706;Female;Islas Marietas;Centro;2015-11;Family;4
Usuario2144;Female;The Jazz Foundation;Estados Unidos;2013-10;Couple;4
Usuario260;Male;Isla de Coral;Occidente;2019-11;Family;4
Usuario1975;Female;Splash Water Park;Centro;2012-12;Family;4
Usuario866;Male;Islas Marietas;Estados Unidos;2016-03;Family;4
Usuario2068;Male;The Jazz Foundation;Centro;2015-03;Family;4
Usuario79;Male;Bucerias Art Walk;Estados Unidos;2015-07;Family;4
Usuario611;Female;Islas Marietas;Centro;2013-06;Couple;4
Usuario1855;Female;Playa Los Muertos;Estados Unidos;2017-01;Family;4
Usuario588;Female;Islas Marietas;Centro;2015-01;Couple;4
Usuario893;Female;Islas Marietas;Estados Unidos;2015-05;Couple;4
Usuario442;Female;Islas Marietas;Canada;2015-12;Family;4
Usuario198;Male;Galerias Vallarta;Noreste;2019-05;Family;4
Usuario1223;Male;Islas Marietas;Occidente;2016-09;Couple;4
Usuario257;Male;Isla de Coral;Noroeste;2018-09;Couple;4
Usuario1199;Female;Islas Marietas;Noroeste;2015-05;Friends;4
Usuario171;Male;Galerias Vallarta;Canada;2014-08;Alone;4
Usuario2219;Female;The Jazz Foundation;Occidente;2017-08;Couple;4
Usuario1082;Male;Islas Marietas;Noreste;2015-04;Alone;4
Usuario1838;Male;Playa Los Muertos;Estados Unidos;2017-03;Couple;4
Usuario658;Female;Islas Marietas;Centro;2016-03;Couple;4
Usuario54;Female;Bucerias Art Walk;Canada;2014-01;Couple;4
Usuario843;Male;Islas Marietas;Estados Unidos;2014-06;Couple;4
Usuario1626;Male;Playa Destiladeras;Canada;2015-02;Friends;4
Usuario798;Male;Islas Marietas;Estados Unidos;2016-12;Couple;4
Usuario234;Male;Galerias Vallarta;Reino Unido;2015-03;Friends;4
Usuario1952;Female;Playa Los Muertos;Occidente;2017-02;Family;4
Usuario363;Male;Islas Marietas;Canada;2015-03;Couple;4
Usuario1696;Male;Playa Destiladeras;Occidente;2012-11;Family;4
Usuario1781;Male;Playa Los Muertos;Canada;2016-03;Family;4
Usuario88;Female;Bucerias Art Walk;Estados Unidos;2016-01;Couple;4
Usuario812;Male;Islas Marietas;Estados Unidos;2015-01;Couple;4
Usuario1;Female;Bahia de Matanchen;Canada;2012-01;Couple;4
Usuario2225;Female;The Jazz Foundation;Occidente;2015-05;Couple;4
Usuario872;Male;Islas Marietas;Estados Unidos;2016-02;Couple;4
Usuario1569;Female;Manantial La Tovara;Occidente;2014-07;Family;4
Usuario828;Male;Islas Marietas;Estados Unidos;2015-04;Couple;4
Usuario1566;Female;Manantial La Tovara;Occidente;2013-06;Family;4
Usuario1810;Male;Playa Los Muertos;Centro;2019-10;Couple;4
Usuario2199;Male;The Jazz Foundation;Occidente;2015-01;Family;4
Usuario71;Female;Bucerias Art Walk;Canada;2017-01;Friends;4
Usuario163;Female;Cerro de la Contaduria;Occidente;2014-08;Family;4
Usuario361;Male;Islas Marietas;Canada;2015-03;Family;4
Usuario1679;Female;Playa Destiladeras;Estados Unidos;2017-03;Couple;4
Usuario790;Male;Islas Marietas;Estados Unidos;2017-01;Family;4
Usuario1761;Female;Playa El Anclote;Occidente;2016-03;Friends;4
Usuario943;Female;Islas Marietas;Estados Unidos;2015-10;Couple;4
Usuario1355;Female;Islas Marietas;Occidente;2014-12;Couple;4
Usuario421;Female;Islas Marietas;Canada;2017-02;Family;4
Usuario1099;Male;Islas Marietas;Noreste;2015-08;Family;4
Usuario1066;Female;Islas Marietas;Estados Unidos;2015-06;Family;4
Usuario2054;Female;The Jazz Foundation;Canada;2013-02;Couple;4
Usuario1593;Male;Mercado del Pueblo Sayulita;Estados Unidos;2015-12;Family;4
Usuario1461;Male;Islas Marietas;Sureste;2014-12;Business;4
Usuario127;Male;Centro Historico de Tepic;Peru;2018-03;Business;4
Usuario884;Female;Islas Marietas;Estados Unidos;2016-03;Family;4
Usuario692;Female;Islas Marietas;Centro;2014-07;Friends;4
Usuario2262;Female;Santuario de Cocodrilos El Cora;Argentina;2017-03;Family;4
Usuario1933;Male;Playa Los Muertos;Occidente;2015-02;Couple;4
Usuario332;Male;Islas Marietas;Canada;2016-11;Couple;4
Usuario1442;Female;Islas Marietas;Reino Unido;2014-08;Family;4
Usuario1686;Female;Playa Destiladeras;Noreste;2015-08;Family;4
Usuario1619;Male;Mexcaltitan;Sureste;2016-08;Family;4
Usuario1739;Male;Playa El Anclote;Canada;;Friends;4
Usuario2115;Male;The Jazz Foundation;Estados Unidos;2014-04;Family;4
Usuario2034;Male;The Jazz Foundation;Canada;2015-08;Family;4
Usuario961;Female;Islas Marietas;Estados Unidos;2017-03;Family;4
Usuario2010;Male;Splash Water Park;Occidente;2016-07;Family;4
Usuario2168;Male;The Jazz Foundation;Noroeste;2016-03;Family;4
Usuario430;Female;Islas Marietas;Canada;2016-04;Friends;4
Usuario375;Male;Islas Marietas;Canada;2013-03;Friends;4
Usuario1832;Male;Playa Los Muertos;Estados Unidos;2015-11;Friends;4
Usuario2148;Female;The Jazz Foundation;Estados Unidos;2017-01;Couple;4
Usuario642;Female;Islas Marietas;Centro;2015-06;Family;4
Usuario2011;Male;Splash Water Park;Occidente;2014-08;Family;4
Usuario1171;Male;Islas Marietas;Noroeste;2014-08;Family;4
Usuario2221;Female;The Jazz Foundation;Occidente;2016-06;Couple;4
Usuario990;Female;Islas Marietas;Estados Unidos;2016-12;Family;4
Usuario2087;Female;The Jazz Foundation;Centro;2016-09;Family;4
Usuario418;Female;Islas Marietas;Canada;2016-12;Couple;4
Usuario417;Female;Islas Marietas;Canada;2015-11;Couple;4
Usuario1165;Male;Islas Marietas;Noroeste;2015-04;Couple;4
Usuario64;Female;Bucerias Art Walk;Canada;2016-01;Friends;4
Usuario557;Male;Islas Marietas;Centro;2016-06;Couple;4
Usuario1869;Female;Playa Los Muertos;Estados Unidos;2019-09;Couple;4
Usuario41;Male;Bucerias Art Walk;Canada;2014-04;Business;4
Usuario74;Female;Bucerias Art Walk;Chequia;2015-12;Couple;4
Usuario2183;Male;The Jazz Foundation;Occidente;2016-04;Couple;4
Usuario543;Male;Islas Marietas;Centro;2016-05;Family;4
Usuario1531;Female;Manantial La Tovara;Estados Unidos;2018-01;Friends;4
Usuario1200;Female;Islas Marietas;Noroeste;2017-01;Couple;4
Usuario830;Male;Islas Marietas;Estados Unidos;2015-01;Couple;4
Usuario959;Female;Islas Marietas;Estados Unidos;2014-12;Couple;4
Usuario1745;Male;Playa El Anclote;Estados Unidos;2016-06;Couple;4
Usuario911;Female;Islas Marietas;Estados Unidos;2015-06;Couple;4
Usuario444;Female;Islas Marietas;Canada;2013-11;Couple;4
Usuario378;Female;Islas Marietas;Canada;2015-02;Friends;4
Usuario1505;Female;Manantial La Tovara;Canada;2015-01;Friends;4
Usuario939;Female;Islas Marietas;Estados Unidos;2015-04;Couple;4
Usuario357;Male;Islas Marietas;Canada;2014-12;Couple;4
Usuario1843;Male;Playa Los Muertos;Estados Unidos;2017-04;Friends;4
Usuario559;Male;Islas Marietas;Centro;2014-10;Couple;4
Usuario149;Male;Cerro de la Contaduria;Occidente;2017-04;Family;4
Usuario1977;Female;Splash Water Park;Centro;2015-11;Family;4
Usuario777;Male;Islas Marietas;Estados Unidos;2013-12;Couple;4
Usuario924;Female;Islas Marietas;Estados Unidos;2017-01;Family;4
Usuario59;Female;Bucerias Art Walk;Canada;2014-12;Friends;4
Usuario1213;Male;Islas Marietas;Occidente;2014-07;Family;4
Usuario865;Male;Islas Marietas;Estados Unidos;2015-01;Alone;4
Usuario1247;Male;Islas Marietas;Occidente;2014-09;Friends;4
Usuario2171;Male;The Jazz Foundation;Noroeste;2015-08;Family;4
Usuario670;Female;Islas Marietas;Centro;2015-11;Couple;4
Usuario1344;Female;Islas Marietas;Occidente;2015-04;Couple;4
Usuario2014;Male;Splash Water Park;Occidente;2017-11;Couple;4
Usuario1058;Female;Islas Marietas;Estados Unidos;2014-02;Couple;4
Usuario265;Male;Isla de Coral;Occidente;2018-07;Family;4
Usuario594;Female;Islas Marietas;Centro;2013-03;Couple;4
Usuario962;Female;Islas Marietas;Estados Unidos;2014-12;Couple;4
Usuario1615;Female;Mercado del Pueblo Sayulita;Occidente;2013-01;Alone;4
Usuario2044;Female;The Jazz Foundation;Canada;2017-01;Family;4
Usuario1414;Female;Islas Marietas;Paises Bajos;2014-07;Friends;4
Usuario1294;Male;Islas Marietas;Occidente;2017-03;Family;4
Usuario19;Male;Bahia de Matanchen;Occidente;2012-05;Family;4
Usuario126;Female;Centro Historico de Tepic;Occidente;2018-02;Family;4
Usuario1815;Female;Playa Los Muertos;Centro;2018-02;Couple;4
Usuario2166;Female;The Jazz Foundation;Noreste;2013-08;Family;4
Usuario1684;Male;Playa Destiladeras;Noreste;2015-07;Family;4
Usuario55;Female;Bucerias Art Walk;Canada;2018-10;Couple;4
Usuario131;Female;Cerro de la Contaduria;Alemania;2016-05;Friends;4
Usuario2188;Male;The Jazz Foundation;Occidente;2015-09;Family;4
Usuario2069;Male;The Jazz Foundation;Centro;2016-07;Family;4
Usuario13;Male;Bahia de Matanchen;Occidente;2015-10;Family;4
Usuario1405;Female;Islas Marietas;Occidente;2015-04;Friends;4
Usuario2120;Male;The Jazz Foundation;Estados Unidos;2017-02;Family;4
Usuario1009;Female;Islas Marietas;Estados Unidos;2015-07;Family;4
Usuario927;Female;Islas Marietas;Estados Unidos;2015-07;Friends;4
Usuario1595;Male;Mercado del Pueblo Sayulita;Estados Unidos;2016-12;Family;4
Usuario931;Female;Islas Marietas;Estados Unidos;2017-01;Couple;4
Usuario1237;Male;Islas Marietas;Occidente;2017-05;Couple;4
Usuario784;Male;Islas Marietas;Estados Unidos;2014-12;Couple;4
Usuario75;Male;Bucerias Art Walk;Colombia;2014-02;Couple;4
Usuario1817;Female;Playa Los Muertos;Centro;2015-11;Friends;4
Usuario888;Female;Islas Marietas;Estados Unidos;2015-02;Business;4
Usuario134;Female;Cerro de la Contaduria;Centro;2017-07;Friends;4
Usuario791;Male;Islas Marietas;Estados Unidos;2016-06;Family;4
Usuario95;Female;Bucerias Art Walk;Estados Unidos;2016-11;Friends;4
Usuario456;Female;Islas Marietas;Canada;2015-03;Couple;4
Usuario811;Male;Islas Marietas;Estados Unidos;2014-09;Couple;4
Usuario2178;Male;The Jazz Foundation;Occidente;2013-02;Family;4
Usuario563;Male;Islas Marietas;Centro;2015-05;Couple;4
Usuario1956;Female;Playa Los Muertos;Occidente;2017-08;Family;4
Usuario1547;Male;Manantial La Tovara;Occidente;2015-02;Couple;4
Usuario689;Female;Islas Marietas;Centro;2015-04;Friends;4
Usuario1960;Female;Playa Los Muertos;Rusia;2015-11;Couple;4
Usuario1404;Female;Islas Marietas;Occidente;2016-03;Family;4
Usuario2186;Male;The Jazz Foundation;Occidente;2016-03;Family;4
Usuario1974;Male;Splash Water Park;Centro;2017-11;Family;4
Usuario170;Male;Galerias Vallarta;Canada;2017-04;Couple;4
Usuario2056;Female;The Jazz Foundation;Canada;2017-03;Family;4
Usuario531;Male;Islas Marietas;Centro;2016-01;Couple;4
Usuario1601;Female;Mercado del Pueblo Sayulita;Estados Unidos;2013-01;Couple;4
Usuario480;Male;Islas Marietas;Centro;2014-07;Family;4
Usuario989;Female;Islas Marietas;Estados Unidos;2016-05;Couple;4
Usuario682;Female;Islas Marietas;Centro;2015-12;Couple;4
Usuario1524;Male;Manantial La Tovara;Estados Unidos;2015-12;Family;4
Usuario1227;Male;Islas Marietas;Occidente;2015-07;Family;4
Usuario1579;Male;Mercado del Pueblo Sayulita;Argentina;2014-01;Couple;4
Usuario440;Female;Islas Marietas;Canada;2016-03;Couple;4
Usuario1923;Male;Playa Los Muertos;Occidente;2015-05;Couple;4
Usuario1443;Female;Islas Marietas;Reino Unido;2016-03;Couple;4
Usuario785;Male;Islas Marietas;Estados Unidos;2015-05;Family;4
Usuario1434;Male;Islas Marietas;Reino Unido;2015-07;Family;4
Usuario1844;Male;Playa Los Muertos;Estados Unidos;2017-03;Alone;4
Usuario306;Female;Islas Marietas;Argentina;2016-08;Friends;4
Usuario1720;Male;Playa Destiladeras;Occidente;2012-12;Family;4
Usuario195;Female;Galerias Vallarta;Estados Unidos;2014-10;Alone;4
Usuario360;Male;Islas Marietas;Canada;2016-02;Couple;4
Usuario2184;Male;The Jazz Foundation;Occidente;2015-07;Couple;4
Usuario369;Male;Islas Marietas;Canada;2016-03;Family;4
Usuario1709;Male;Playa Destiladeras;Occidente;2016-06;Couple;4
Usuario1793;Female;Playa Los Muertos;Canada;2016-01;Couple;4
Usuario2246;Female;Santuario de Cocodrilos El Cora;Noreste;2019-07;Family;4
Usuario741;Male;Islas Marietas;Colombia;2014-06;Couple;4
Usuario1435;Female;Islas Marietas;Reino Unido;2015-03;Friends;4
Usuario1558;Male;Manantial La Tovara;Occidente;2017-12;Family;4
Usuario1548;Male;Manantial La Tovara;Occidente;2017-12;Family;4
Usuario1778;Male;Playa Los Muertos;Canada;2015-12;Alone;4
Usuario28;Female;Bahia de Matanchen;Occidente;2014-07;Family;4
Usuario1790;Female;Playa Los Muertos;Canada;2016-01;Couple;4
Usuario94;Female;Bucerias Art Walk;Estados Unidos;2017-03;Couple;4
Usuario413;Female;Islas Marietas;Canada;2016-02;Friends;4
Usuario862;Male;Islas Marietas;Estados Unidos;2015-09;Couple;4
Usuario972;Female;Islas Marietas;Estados Unidos;2016-02;Friends;4
Usuario1698;Male;Playa Destiladeras;Occidente;2019-01;Couple;4
Usuario2048;Female;The Jazz Foundation;Canada;2016-02;Family;4
Usuario1241;Male;Islas Marietas;Occidente;2014-11;Couple;4
Usuario151;Male;Cerro de la Contaduria;Occidente;2016-07;Family;4
Usuario346;Male;Islas Marietas;Canada;2015-01;Family;4
Usuario1560;Male;Manantial La Tovara;Occidente;2017-02;Family;4
Usuario1596;Male;Mercado del Pueblo Sayulita;Estados Unidos;2015-03;Friends;4
Usuario1570;Female;Manantial La Tovara;Occidente;2017-03;Family;4
Usuario886;Female;Islas Marietas;Estados Unidos;2015-01;Couple;4
Usuario1936;Male;Playa Los Muertos;Occidente;2019-02;Friends;4
Usuario958;Female;Islas Marietas;Estados Unidos;2015-10;Couple;4
Usuario1489;Male;Islas Marietas;Uruguay;2015-04;Couple;4
Usuario432;Female;Islas Marietas;Canada;2013-03;Couple;4
Usuario897;Female;Islas Marietas;Estados Unidos;2014-10;Friends;4
Usuario2096;Male;The Jazz Foundation;Estados Unidos;2016-12;Family;4
Usuario1197;Female;Islas Marietas;Noroeste;2015-11;Couple;4
Usuario2022;Female;Splash Water Park;Occidente;2016-03;Family;4
Usuario96;Female;Bucerias Art Walk;Estados Unidos;2019-02;Alone;4
Usuario381;Female;Islas Marietas;Canada;2015-11;Family;4
Usuario1546;Male;Manantial La Tovara;Occidente;2015-04;Family;4
Usuario1503;Male;Manantial La Tovara;Canada;2015-01;Friends;4
Usuario982;Female;Islas Marietas;Estados Unidos;2017-04;Family;4
Usuario712;Female;Islas Marietas;Centro;2020-10;Family;4
Usuario1154;Female;Islas Marietas;Noreste;2017-06;Couple;4
Usuario2261;Female;Santuario de Cocodrilos El Cora;Occidente;2019-07;Family;4
Usuario426;Female;Islas Marietas;Canada;2016-02;Couple;4
Usuario2101;Male;The Jazz Foundation;Estados Unidos;2015-06;Family;4
Usuario1697;Male;Playa Destiladeras;Occidente;2016-06;Family;4
Usuario1522;Female;Manantial La Tovara;Espania;2016-07;Family;4
Usuario2026;Female;Splash Water Park;Occidente;2015-10;Couple;4
Usuario427;Female;Islas Marietas;Canada;2015-11;Couple;4
Usuario1816;Female;Playa Los Muertos;Centro;2016-03;Family;4
Usuario1132;Female;Islas Marietas;Noreste;2014-04;Couple;4
Usuario1039;Female;Islas Marietas;Estados Unidos;2016-12;Family;4
Usuario1721;Male;Playa Destiladeras;Occidente;2015-05;Family;4
Usuario373;Male;Islas Marietas;Canada;2015-03;Family;4
Usuario1958;Female;Playa Los Muertos;Occidente;2017-02;Alone;4
Usuario271;Female;Isla de Coral;Occidente;2018-12;Family;4
Usuario419;Female;Islas Marietas;Canada;2015-11;Friends;4
Usuario814;Male;Islas Marietas;Estados Unidos;2016-02;Couple;4
Usuario1386;Female;Islas Marietas;Occidente;2016-05;Family;4
Usuario1934;Male;Playa Los Muertos;Occidente;2017-07;Friends;4
Usuario277;Male;Isla Isabel;Occidente;2018-04;Family;4
Usuario1256;Male;Islas Marietas;Occidente;2016-01;Friends;4
Usuario1038;Female;Islas Marietas;Estados Unidos;2014-05;Couple;4
Usuario923;Female;Islas Marietas;Estados Unidos;2016-04;Family;4
Usuario947;Female;Islas Marietas;Estados Unidos;2013-04;Couple;4
Usuario863;Male;Islas Marietas;Estados Unidos;2015-08;Family;4
Usuario1420;Female;Islas Marietas;Peru;2015-06;Couple;4
Usuario372;Male;Islas Marietas;Canada;2015-04;Friends;4
Usuario606;Female;Islas Marietas;Centro;2015-08;Family;4
Usuario722;Male;Islas Marietas;Chile;2015-06;Friends;4
Usuario1583;Male;Mercado del Pueblo Sayulita;Canada;2016-02;Family;4
Usuario1037;Female;Islas Marietas;Estados Unidos;2015-02;Couple;4
Usuario840;Male;Islas Marietas;Estados Unidos;2013-03;Couple;4
Usuario1498;Female;Manantial La Tovara;Alemania;2016-05;Friends;4
Usuario2157;Male;The Jazz Foundation;Nicaragua;2016-03;Family;4
Usuario1785;Female;Playa Los Muertos;Canada;2016-02;Friends;4
Usuario1929;Male;Playa Los Muertos;Occidente;2016-05;Friends;4
Usuario1795;Female;Playa Los Muertos;Canada;2016-01;Couple;4
Usuario2020;Male;Splash Water Park;Occidente;2015-07;Friends;4
Usuario2153;Female;The Jazz Foundation;Estados Unidos;2016-02;Couple;4
Usuario377;Female;Islas Marietas;Canada;2015-07;Couple;4
Usuario1428;Male;Islas Marietas;Reino Unido;2015-07;Family;4
Usuario1827;Female;Playa Los Muertos;Centro;2017-05;Family;4
Usuario2136;Female;The Jazz Foundation;Estados Unidos;2015-04;Family;4
Usuario779;Male;Islas Marietas;Estados Unidos;2014-02;Friends;4
Usuario1084;Male;Islas Marietas;Noreste;2016-02;Couple;4
Usuario141;Male;Cerro de la Contaduria;Noreste;2016-03;Family;4
Usuario769;Male;Islas Marietas;Estados Unidos;2015-04;Family;4
Usuario386;Female;Islas Marietas;Canada;2015-07;Family;4
Usuario2060;Female;The Jazz Foundation;Canada;2019-05;Couple;4
Usuario1738;Female;Playa El Anclote;Australia;;Couple;4
Usuario645;Female;Islas Marietas;Centro;2018-02;Family;4
Usuario2067;Male;The Jazz Foundation;Centro;2018-08;Family;4
Usuario1592;Male;Mercado del Pueblo Sayulita;Estados Unidos;2013-04;Couple;4
Usuario1741;Male;Playa El Anclote;Centro;2015-08;Couple;4
Usuario286;Male;Islas Marietas;Argentina;2015-01;Family;4
Usuario2196;Male;The Jazz Foundation;Occidente;2017-05;Family;4
Usuario1330;Female;Islas Marietas;Occidente;2015-03;Friends;4
Usuario2192;Male;The Jazz Foundation;Occidente;2014-11;Friends;4
Usuario950;Female;Islas Marietas;Estados Unidos;2015-02;Couple;4
Usuario899;Female;Islas Marietas;Estados Unidos;2016-04;Friends;4
Usuario136;Female;Cerro de la Contaduria;Centro;2012-12;Family;4
Usuario1594;Male;Mercado del Pueblo Sayulita;Estados Unidos;2019-03;Friends;4
Usuario1807;Male;Playa Los Muertos;Centro;2016-01;Alone;4
Usuario353;Male;Islas Marietas;Canada;2016-02;Couple;4
Usuario589;Female;Islas Marietas;Centro;2016-03;Family;4
Usuario799;Male;Islas Marietas;Estados Unidos;2014-11;Couple;4
Usuario1990;Female;Splash Water Park;Estados Unidos;2014-06;Family;4
Usuario1892;Female;Playa Los Muertos;Estados Unidos;2016-03;Family;4
Usuario1862;Female;Playa Los Muertos;Estados Unidos;2017-02;Couple;4
Usuario1265;Male;Islas Marietas;Occidente;2015-09;Couple;4
Usuario997;Female;Islas Marietas;Estados Unidos;2015-06;Family;4
Usuario1677;Female;Playa Destiladeras;Estados Unidos;2019-07;Family;4
Usuario433;Female;Islas Marietas;Canada;2015-04;Friends;4
Usuario549;Male;Islas Marietas;Centro;2015-07;Family;4
Usuario800;Male;Islas Marietas;Estados Unidos;2014-12;Family;4
Usuario979;Female;Islas Marietas;Estados Unidos;2014-03;Couple;4
Usuario1829;Male;Playa Los Muertos;Chequia;2015-11;Friends;4
Usuario513;Male;Islas Marietas;Centro;2014-02;Couple;4
Usuario1010;Female;Islas Marietas;Estados Unidos;2016-03;Family;4
Usuario409;Female;Islas Marietas;Canada;2013-04;Friends;4
Usuario1459;Male;Islas Marietas;Sureste;2017-02;Couple;4
Usuario2033;Male;The Jazz Foundation;Argentina;2017-08;Family;4
Usuario709;Female;Islas Marietas;Centro;2015-02;Friends;4
Usuario1195;Female;Islas Marietas;Noroeste;2016-12;Family;4
Usuario874;Male;Islas Marietas;Estados Unidos;2016-04;Family;4
Usuario926;Female;Islas Marietas;Estados Unidos;2016-04;Couple;4
Usuario1274;Male;Islas Marietas;Occidente;2015-03;Friends;4
Usuario1320;Female;Islas Marietas;Occidente;2016-09;Family;4
Usuario782;Male;Islas Marietas;Estados Unidos;2017-03;Friends;4
Usuario2149;Female;The Jazz Foundation;Estados Unidos;2012-10;Family;4
Usuario1872;Female;Playa Los Muertos;Estados Unidos;2016-01;Friends;4
Usuario1706;Male;Playa Destiladeras;Occidente;2014-08;Friends;4
Usuario1129;Female;Islas Marietas;Noreste;2016-04;Friends;4
Usuario1806;Male;Playa Los Muertos;Centro;2017-08;Family;4
Usuario2220;Female;The Jazz Foundation;Occidente;2012-03;Couple;4
Usuario2092;Male;The Jazz Foundation;Costa Rica;2019-12;Family;4
Usuario1964;Female;Playa Los Muertos;Sureste;2016-03;Alone;4
Usuario231;Female;Galerias Vallarta;Puerto Rico;2015-01;Couple;4
Usuario817;Male;Islas Marietas;Estados Unidos;2014-01;Couple;4
Usuario459;Female;Islas Marietas;Canada;2016-01;Alone;4
Usuario1854;Female;Playa Los Muertos;Estados Unidos;2017-05;Couple;4
Usuario90;Female;Bucerias Art Walk;Estados Unidos;2014-12;Alone;4
Usuario548;Male;Islas Marietas;Centro;2016-06;Couple;4
Usuario1970;Female;Splash Water Park;Canada;2013-05;Family;4
Usuario1949;Female;Playa Los Muertos;Occidente;2017-05;Couple;4
Usuario2134;Female;The Jazz Foundation;Estados Unidos;2017-07;Couple;4
Usuario267;Female;Isla de Coral;Occidente;2018-03;Family;4
Usuario815;Male;Islas Marietas;Estados Unidos;2015-01;Family;4
Usuario1672;Male;Playa Destiladeras;Estados Unidos;2016-10;Family;4
Usuario2002;Male;Splash Water Park;Occidente;2016-04;Family;4
Usuario738;Male;Islas Marietas;Colombia;2014-12;Family;4
Usuario1376;Female;Islas Marietas;Occidente;2015-02;Family;4
Usuario1409;Female;Islas Marietas;Occidente;2015-05;Friends;4
